Origin Countries,State Code,AFG,ALB,DZA,ASM,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COD,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FRO,FLK,FJI,FIN,FRA,GUF,PYF,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRL,GRD,GLP,GUM,GTM,GIN,GNB,GUY,HTI,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,PRK,KOR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MKD,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MTQ,MRT,MUS,MYT,MEX,FSM,MDA,MCO,MNG,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NCL,NZL,NIC,NER,NGA,NIU,NFK,MNP,NOR,OMN,PAK,PLW,PAN,PNG,PRY,PER,PHL,POL,PRT,PRI,QAT,ROM,RUS,RWA,SHN,SPM,WSM,SMR,STP,SAU,SEN,SRB,SCG,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TWN,TJK,TZA,THA,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,USA,URY,UZB,VUT,VEN,VNM,VIR,VGB,WLF,YEM,ZMB,ZWE
Nigeria,NGA,26,0,1,0,3,3,0,18,0,0,0,710,839,0,17,2,103,0,0,413,0,11760,6,0,0,3,18,30,0,24,3211,44,0,91346,12950,229,3,456,13414,0,2,3,6,25712,95,0,2,43728,0,19,111,2,193,385,2,35,0,267,2,709,812,0,7054,6,0,0,13,2152,2,0,4204,143,0,3865,5489,1,413,0,0,65,0,5,177,5,0,1,1,0,252,1,4185,10,6,0,528,1576,38,49,114,0,249,0,0,0,150,0,0,0,2,2,1698,10,0,0,27,0,5,366,435,3,0,2147,0,0,69,122,2,45,0,0,0,38,0,0,1,4,10,7,1,74,706,3,0,147,8,16452,0,0,0,0,133,28,557,0,0,4,0,3,28,63,20,8,26,0,0,44,0,2,0,0,4,3931,476,0,30,0,2035,2,0,0,0,1389,621,0,2,13047,0,6,174,260,41,0,0,261,54,0,17645,0,0,12,7,4,0,0,0,300,0,250,32060,31976,0,0,0,17,0,0,0,0,5,1386,1800
Niue,NIU,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,5355,0,0,0,0,0,0,0,0,3,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,36,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,9,0,0,25,0,0,0,0,0,2,3,0
Norfolk Island,NFK,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,280,0,0,11,0,0,0,0,0,0,0,0
Northern Mariana Islands,MNP,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1169,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,30,0,3,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,2655,0,0,7,0,0,0,0,0,0,19,5
Norway,NOR,0,1,5,0,10,5,0,0,380,0,0,2830,583,0,14,3,0,0,0,928,0,3,11,0,4,11,11,613,0,8,3,3,0,13,14758,2,1,0,2,0,0,26,0,47,0,0,9,28,0,1,0,2,13693,0,0,38,5,120,0,0,0,0,1,413,0,1,618,1615,0,2,0,0,0,378,2,0,469,29,0,2,0,7,9,0,0,0,1,0,860,550,3,58,2,1,46,2232,0,17,29,0,4,0,0,3,39,0,4,0,0,0,3,1,2,0,137,0,19,0,4,5,0,0,0,0,0,0,0,0,18,3,0,48,0,0,0,12,18,17,0,0,804,0,0,294,32,82,803,0,0,0,0,1,2,0,10,0,1,73,167,110,81,0,5,192,0,0,0,0,0,0,0,16,1,0,104,1,0,3,0,0,0,1,740,181,19,15,0,0,42724,831,11,0,0,28,255,0,96,0,1,1,2,32,0,0,0,86,0,22,7005,70899,6,0,0,43,1,0,0,0,7,33,63
Oman,OMN,0,0,3,0,0,0,0,0,4,0,0,36,1,0,0,3514,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,12,150,0,0,0,47,0,0,0,0,78,0,0,0,0,0,0,0,0,0,5,0,0,0,566,0,0,5,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,61,249,0,2,0,0,167,0,1059,0,0,0,13453,0,0,0,176,0,0,95,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,33,0,0,4,0,0,0,4,0,0,1,0,0,0,1,0,6,0,0,0,0,0,14,1,0,0,2599,0,0,2,0,0,0,0,0,2791,0,0,0,0,0,2,0,0,0,9,1,0,0,815,0,0,2,0,537,0,0,170,35,0,0,0,0,0,17,375,0,0,0,24,0,36608,40,366,0,0,0,3,0,0,0,0,4169,1,0
Pakistan,PAK,18490,0,2,0,9,6,0,4,95,0,2,2437,945,0,7,9390,16522,0,0,1420,0,12,11,8,1,12,9,115,195,23,0,25,2,28,21835,2,0,1,61,0,235,13,1,4078,52,0,2,61,0,11,11,2,5922,13,0,101,2,564,0,8,51,0,117,6,0,368,99,6210,12,3,11,41,0,25532,29,74,614,1,0,3,1,2,30,0,0,0,0,4926,105,19,3063529,1893,5024,427,323,1419,29,631,3586,0,2606,0,62,2,42340,0,4,0,796,8,8,88,0,0,105,153,21,1796,7,15220,697,4,0,0,2,0,126,2,20,0,0,145,11,0,2,1656,6471,53,6,5005,2568,12,1,401,16,163,1854,0,0,0,5458,17096,0,0,2,20,4,12,1768,20,199,6,11777,0,0,109,0,0,0,0,0,226578,8,0,118,23,54,1909,0,0,0,87,204,0,3871,131,0,2,4450,401,3449,0,0,407,816,8,191,0,3,9,9,247,0,0,0,329,0,178653,192672,35058,2,0,3,83,101,2,0,0,2740,381,120
Palau,PLW,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,2,713,0,0,0,0,0,0,0,0,0,1,59,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,114,0,0,0,0,0,0,63,0,1160,0,0,0,2,3,0,0,0,0,0,978,0,0,3,0,0,4,0,0,168,0,0,7,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,7,1,0,0,0,0,2,0,0,0,0,1493,0,0,10,0,0,0,0,0,2,0,0
Panama,PAN,0,0,0,0,0,0,0,9,2,0,10,12,2,0,22,0,0,1,0,16,23,0,10,0,15,0,0,640,0,2,0,0,0,3,2895,0,20,0,0,28,0,1749,0,0,0,0,2929,0,7,24,2,0,23,0,5,448,20,21,193,0,0,0,0,0,0,0,9,38,0,0,0,0,0,14,0,0,2,1,11,4,0,240,0,0,29,6,143,0,57,0,0,0,0,0,5,10,1111,3,0,0,27,0,0,0,0,0,0,0,0,0,12,5,0,0,1,0,0,0,0,2,0,0,0,0,6,0,0,0,1738,0,0,2,0,5,0,0,0,0,0,0,0,28,0,20,316,0,4,0,0,0,10,0,0,0,0,0,16,321,0,8,0,449,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,2,133,0,4,0,0,16,102,0,0,0,4,0,0,0,0,0,61,0,0,0,0,0,0,0,0,410,92341,24,0,0,1236,0,16,0,0,0,2,0
Papua New Guinea,PNG,0,0,0,10,0,0,0,0,0,0,0,18273,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,7,0,0,2,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,7,0,1,1,0,0,15,288,0,0,0,6,0,0,0,0,10,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,5,0,0,80,0,116,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1120,0,0,651,0,0,0,0,1,0,12,3
Paraguay,PRY,0,0,0,0,0,0,0,0,265190,0,0,28,2,0,1,0,0,0,0,66,0,0,0,0,971,0,0,17523,0,0,0,2,0,9,257,0,0,0,2,265,2,366,0,0,0,0,24,0,0,0,2,0,25,0,0,34,1274,33,23,0,0,0,0,0,0,0,3,0,34,0,0,0,0,28,0,0,3,0,0,0,0,21,0,0,36,0,3,0,6,0,0,1,0,0,1,4,0,67,0,0,9,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,1,2,0,0,0,0,0,4,9,0,3,0,0,0,25,0,0,0,48,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,3,37,0,1,2,0,9,6,0,0,0,3,6,0,0,0,0,0,0,3,0,0,0,0,0,0,47,3815,1389,0,0,412,0,0,0,0,0,5,0
Peru,PER,0,0,0,0,4,0,0,2,8559,0,6,489,279,0,8,2,0,27,0,358,15,0,14,0,4723,0,0,3801,0,8,0,1,0,6,4114,0,0,0,2,4086,51,2508,0,16,0,0,621,0,0,14,12,1,163,0,0,1133,1744,111,114,0,0,0,0,0,0,0,63,0,10,1,0,0,0,430,0,0,81,2,0,3,0,206,0,0,11,4,74,0,238,0,0,10,0,0,35,118,7,1513,0,0,6,0,14,1,3,0,0,0,0,3,0,0,0,0,8,0,2,0,0,4,0,0,0,0,3,0,0,0,2488,2,0,12,3,0,0,1,10,2,2,0,415,19,0,70,159,4,76,0,0,0,105,0,0,0,1175,2,50,0,28,32,4,23,4,0,0,1,0,0,2,0,0,0,3,0,9,0,4,2,0,0,0,0,6,4641,0,0,12,0,224,192,0,0,0,2,54,0,5,0,0,36,1,18,0,0,0,0,0,3,1183,67507,456,0,1,19099,0,0,0,0,3,9,0
Philippines,PHL,0,5,2,38,9,0,0,5,87,0,27,14880,3504,0,63,3942,0,0,0,514,0,0,89,7,2,1,0,9,1235,8,0,10,9,7,62629,0,5,0,13,0,1680,32,0,289,4,2,13,3,3,9,75,11,960,3,0,101,2,129,2,0,4,0,8,69,0,138,11,308,0,8,4,3,0,1517,6,0,490,11,0,37,19374,15,2,0,0,4,5,26329,832,2,0,4794,214,4,36,8558,8,16641,50,0,840,1,446,124,388,0,27,0,30,2,2,78,0,0,12,230,2,12,1,48372,0,0,7,146,22,0,0,0,162,518,0,16,55,0,2,4,2556,4,109,0,1244,129,15,423,4,9,77,0,0,1633,855,2845,0,165,40,2734,4,11,0,23,22,315,445,1,0,22,0,0,5,0,0,131223,2,0,13,2,11,4882,4,0,86,7,54,0,5,89,0,0,497,417,1452,0,0,97,1021,143,10,0,40,37,8,5,0,0,0,19,0,2441,12179,590421,3,0,44,75,292,8,1,0,59,59,32
Poland,POL,0,23,24,7,43,31,0,2,57336,0,0,57320,15032,0,9,3,0,0,403169,8308,2,6,78,0,286,362,14,23393,7,394,71,53,2,251,146847,11,2,0,31,635,4,531,7,83,0,2,210,63,1509,206,552,3703,5760,4,0,271,394,122,9,0,3,2897,2,100,0,19,1983,163788,48,29,0,0,0,2338469,144,24,865,7,0,12,1,57,32,10,11,0,10,8,10055,133,1,2,2,158,476,10908,2,14,35,61136,124,2,1,67,74,0,0,62690,611,50,3,363,4,247022,644,8,625,0,25,118,0,12,5,0,4,0,1,0,2515,48,4961,1569,0,0,2,51,0,74,2,0,4472,1,15,1881,14,38,204,0,0,3,1646,1,1,0,77,77,1034,889,7,0,108,6,9032,1244,99733,0,0,0,3,0,0,19,93,0,3510,6,81,73,1466,191,0,5,3943,6162,0,56,3,1,19902,4649,13,0,0,111,16,0,45,0,17,9,10,3660,0,0,0,59,258309,26,95661,454279,5076,0,7,3747,0,0,0,0,810,225,472
Portugal,PRT,2,0,126,1,1257,5848,0,17,20676,0,170,11348,876,0,0,0,5,1,0,12195,1,10,1761,0,1775,63,40,389006,4,6,76,5,2,20,134473,1318,0,167,2,99,99,672,0,4630,236,0,25,99,0,70,0,1,349,0,0,152,2448,71,11,9,49,0,133,6,0,3,343,633769,303,5,22,47,0,109623,34,171,2040,3,0,85,0,14,30,129,69,6,6,69,76,23,293,9,0,0,55,32463,13,1000,2,0,5,0,26,490,0,0,0,0,0,24,11,25,3,0,22817,973,109,29,160,69,0,13,0,0,26,0,20,0,51,7,0,276,2,0,818,11974,3,1170,0,4,3741,1252,2,88,10,325,1690,0,0,0,404,0,29,0,193,0,654,368,27,24,0,41,0,77,0,47,0,0,0,0,249,1,23,0,611,141,10,42,0,0,0,84,45025,40754,0,22,0,73,2253,27261,0,0,0,30,44,62,381,0,3,63,52,2,0,0,0,128,0,2,16903,229168,1390,0,1,83376,0,1,2,0,0,1405,3012
Puerto Rico,PRI,0,0,0,0,0,0,15,23,0,0,51,6,0,0,22,0,0,18,0,8,3,0,578,0,5,0,0,0,0,0,0,0,0,32,38275,0,4,0,8,9,0,184,2,0,0,0,120,0,0,105,0,0,3,2,6,6763,7,0,36,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,16,2,206,0,73,0,5,10,25,14,0,0,0,2,1,0,0,0,0,51,0,0,0,314,0,0,7,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,2,0,2,0,0,59,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,122,0,5,39,0,0,0,0,0,0,0,4,0,363,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,40,0,0,0,1,0,0,0,45,7,0,0,0,0,104,0,0,0,21,0,4,0,0,21,1106839,8,0,0,1084,0,5218,9,0,0,4,0
Qatar,QAT,0,0,4,0,0,0,0,0,3,0,0,25,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,291,0,0,0,0,0,0,0,0,62,0,0,1,0,0,0,0,0,0,0,0,0,0,967,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,3,0,0,0,2,45,0,3,0,0,0,206,0,0,0,0,0,0,115,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,52,0,0,0,0,0,0,2,0,3,22,0,0,0,0,8,0,0,0,0,0,0,22,2,0,0,0,0,0,1,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,6,0,0,0,54,0,3,0,0,0,20,4,0,0,0,0,0,32,21,1118,0,0,0,3,0,0,0,0,48,0,0
Romania,ROM,0,113,18,0,17,3,0,0,6906,0,0,5652,3223,0,0,17,11,0,0,432,0,0,14,0,61,246,0,11072,0,3648,10,0,0,0,19193,0,0,753,0,590,2,400,0,607,2,0,20,1,2271,0,18,121,208,0,0,17,84,187,1,1,9,0,17,0,0,3,299,13143,10,4,3,6,0,74251,21,4,610,1,0,0,0,12,0,1,2,0,2,1,160423,20,68,4,9,204,469,3886,0,43,173,0,0,0,0,10,6,0,0,0,675,0,0,280,3,0,175,1,430,4,3,17,0,2,26,0,0,0,0,0,30,6,0,243,0,0,1,3,1,5,0,8,1645,0,2,585,4,3,17,0,0,0,138,7,59,0,21,10,22,491,12,6841,128,0,9986,0,0,6,1,0,0,0,0,93,14,0,2363,0,12,11,48,653,0,15,521,930,0,0,0,0,1971,2576,62,0,0,0,28,0,4,0,2,0,7,19840,0,0,0,0,0,129,3481,69349,1232,0,0,801,0,0,0,0,1044,22,95
Russian Federation,RUS,0,33,393,0,8,10,0,9,18399,73211,1,4254,633,175676,6,19,0,0,664763,389,2,14,8,0,113,98,0,10095,1,6336,24,0,0,0,45320,9,0,11,0,369,17,342,0,129,33,0,84,149,4282,869,1549,10601,703,0,0,200,155,2662,7,0,1,258636,4,5,0,3,2307,20129,19,4,0,1,208442,299809,12,6,430,0,0,57,0,66,1132,0,4,4,12,18,4373,36,0,3,11,254,160,1639,9,263,198,2329099,0,0,5,156,99,343356,0,348740,411,0,4,4828,1,153225,307,18,169,0,8,18,0,180,44,0,17,0,0,0,18,7,223748,427,2257,0,31,6,0,0,0,0,2379,5,2,200,277,370,2068,0,0,0,450,8,0,0,79,9,619,931,8,176771,57,27,6083,1591,0,1,1,0,0,51,0,107,8,0,947,0,31,11,4197,535,0,3,1429,1654,13,0,3,0,1929,623,71,0,237535,0,20,0,433,0,2,41,164,7358,180021,0,0,1,4803152,148,25982,18215,2275,854737,0,764,0,0,2,0,945,73,78
Rwanda,RWA,2,0,0,0,0,0,0,0,0,0,0,18,5,0,0,0,12,0,0,535,0,19,0,0,0,0,0,2,0,4,1,46775,0,52,241,0,0,723,374,0,0,0,17,40995,150,0,0,51,0,2,8,0,7,1055,0,0,0,98,0,69,917,0,11239,0,0,0,0,1,0,0,380,226,0,23,6,0,4,0,0,13,0,0,0,0,0,0,0,0,11,0,376,0,0,0,0,117,0,0,0,0,953,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,582,114,2,0,3,0,0,14,0,0,124,0,0,0,0,0,0,0,0,0,1,0,8,0,1,0,2,0,0,1866,0,0,0,2,0,63,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,1,0,0,0,1569,75,0,1,35758,0,0,3,21,0,0,0,42458,0,0,1,0,0,0,1,0,0,0,0,184689,0,0,55,152,0,0,0,1,0,0,0,0,0,24,219
Saint Helena,SHN,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,90,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,54,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,459,2,0,0,31,0,0,0,0,0,5,263
Saint Pierre and Miquelon,SPM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samoa,WSM,0,0,0,9796,0,0,0,0,0,0,0,137,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,673,0,0,0,8,0,0,0,2,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,2,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,3,4,0,0,36,25391,0,0,0,91,0,2,3,0,27,13,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,310,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,136,0,0,0,0,0,6,0,0,1,0,15272,0,0,220,0,0,0,0,3,0,3,0
San Marino,SMR,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1354,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,STP,0,0,0,0,0,3421,0,0,0,0,0,5,13,0,0,0,0,0,0,7,0,45,0,0,0,0,0,2,0,0,0,0,0,0,12,2,0,3,0,0,0,0,0,184,0,0,0,124,0,0,1,0,0,0,0,3,0,0,0,359,3,0,50,0,0,0,1,7,0,0,1075,1,0,56,0,0,10,0,0,0,0,0,1,0,0,0,0,0,3,0,16,0,0,0,4,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,135,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4574,0,0,0,9,0,3,0,0,0,0,0,0,1,3463,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,193,0,0,21,0,2,17,51,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,318,0,0,0,0,0,0,0,0,0,0,11,559
Saudi Arabia,SAU,35,0,45,0,0,0,0,0,535,0,0,127,635,0,0,848,20,0,0,11,0,13,2,0,10,0,0,53,0,3,0,1,0,0,2683,2,0,0,3,54,0,50,0,718,9,0,0,66,0,1,4,0,9,0,0,14,13,8734,0,1,8,0,21,0,0,1,0,13,1,0,2,7,0,37,4,0,240,0,0,0,0,26,32,0,0,0,1,2,4,0,5844,37,33,948,1,20,0,6,2828,0,78,0,0,0,23045,0,0,0,63,0,1,1239,0,0,0,2,0,15,0,11,1,0,0,0,0,0,0,0,453,0,0,0,0,0,39,0,14,0,0,4,0,1,0,13,2,174,1554,0,0,0,3,400,329,0,14,0,22,66,104,8,0,0,932,0,0,15,0,0,0,0,0,0,1,0,0,0,7,5,0,0,0,13,22,0,8,57,0,0,20,8,297,0,0,13,208,0,205,0,0,0,217,2008,0,0,0,3,0,1470,330,18993,16,0,0,986,0,0,0,0,3944,24,12
Senegal,SEN,1,0,1,0,8,0,0,0,0,0,0,71,179,0,0,0,5,0,0,506,0,292,0,0,0,2,0,6,0,0,3358,145,0,438,836,92,0,306,18,0,0,2,0,15268,1855,0,0,20916,0,0,15,0,23,52,0,2,0,317,1,26,298,0,4186,6,0,0,8,53476,0,2,5194,40150,0,723,51,0,131,0,0,2,0,3,3425,6337,0,0,0,0,27,0,175,0,0,0,22,3888,0,3,0,0,33,0,0,0,0,0,0,0,0,0,235,8,0,0,16,0,3,217,77,0,0,14703,0,0,1,21095,0,6,0,0,0,22,0,0,0,0,0,1,0,4,0,0,4,7,59,1186,5127,0,0,0,5,0,29,0,0,0,0,0,0,8,11,0,0,0,0,26,0,0,0,0,2,0,0,0,17,0,709,0,0,0,0,509,110,0,1,1750,0,1,98,675,0,0,0,35,0,0,254,0,0,0,5,0,0,0,0,56,0,2,1837,948,0,0,0,3,0,0,0,0,1,245,318
Serbia,SRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
