Origin Countries,State Code,AFG,ALB,DZA,ASM,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COD,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FRO,FLK,FJI,FIN,FRA,GUF,PYF,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRL,GRD,GLP,GUM,GTM,GIN,GNB,GUY,HTI,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,PRK,KOR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MKD,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MTQ,MRT,MUS,MYT,MEX,FSM,MDA,MCO,MNG,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NCL,NZL,NIC,NER,NGA,NIU,NFK,MNP,NOR,OMN,PAK,PLW,PAN,PNG,PRY,PER,PHL,POL,PRT,PRI,QAT,ROM,RUS,RWA,SHN,SPM,WSM,SMR,STP,SAU,SEN,SRB,SCG,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TWN,TJK,TZA,THA,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,USA,URY,UZB,VUT,VEN,VNM,VIR,VGB,WLF,YEM,ZMB,ZWE
Malawi,MWI,5,0,0,0,0,240,0,0,0,61,0,480,20,0,1,0,10,0,0,2,9,64,0,0,4,1,6380,6,0,0,1,50,0,135,418,0,0,0,28,2,5,7,2,3,0,0,0,600,0,1,4,19,49,128,0,0,0,23,0,0,65,0,1,0,1,0,2,528,0,4,0,0,0,29,63,0,0,0,0,3,0,0,17,0,0,0,0,35,4,0,446,0,0,0,84,49,0,35,5,0,279,0,0,0,0,0,0,1,0,38,0,0,0,0,5,0,17,0,0,11,0,0,0,0,4,0,78,38,2,0,0,6,0,0,0,11612,0,457,0,5,230,0,2,143,0,71,1870,0,0,0,12,0,28,0,1,3,0,2,0,1,0,2,0,0,817,0,0,0,0,0,0,0,0,0,3,103,0,7,0,0,0,124,26143,22,0,3627,0,756,40,29,0,0,0,7396,0,0,2,0,0,0,0,4,0,0,0,105,552,1,5588,3144,0,0,0,0,0,0,0,0,0,15551,142229
Malaysia,MYS,166,0,5,7,1,2,0,0,0,0,2,77737,319,0,20,33,187,1,0,40,6,0,5,7,7,8,59,22,58104,0,0,0,574,0,21105,0,1,0,0,25,7278,11,0,23,0,9,3,0,0,1,20,13,392,0,0,44,12,2512,0,0,0,0,1,9,1,130,215,13356,0,26,1,0,0,2945,5,0,25,0,0,3,117,10,2,0,0,0,2,70681,3,9,14903,3101,1,0,2059,340,24,7555,280,0,0,11,646,356,83,3,16,9,17,5,0,610,0,0,36,539,128,1,2,0,7,0,0,1,2,0,122,0,42,9,0,38,2,0,5,62,986,5,4,88,2741,3,47,11320,0,0,7,0,2,131,311,1,1618,30,26,137,4,3,4556,9,0,22,26,0,0,8,1,0,5,0,0,20,0,0,25,33,0,725607,0,0,190,0,386,186,236,0,0,3,951,957,9,6635,0,0,2041,101,2,0,30,2,67,265,0,0,0,0,0,25,50446,52623,3,0,6,29,4813,2,0,3,39,11,43
Maldives,MDV,3,0,0,0,0,0,0,0,0,0,0,170,7,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,34,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,240,0,0,0,4,11,0,6,15,0,0,0,0,0,2,22,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,38,0,0,0,0,0,0,3,0,28,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,25,0,0,0,0,0,7,28,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1
Mali,MLI,14,0,0,0,12,0,0,0,0,0,0,25,50,0,0,0,28,0,0,768,0,7764,0,0,0,3,37,41,0,0,64438,22,2,60,840,170,0,108,12,88,10,2,0,2110,766,0,0,444425,0,1,0,16,24,56,0,15,0,248,0,5,2,0,1131,0,0,0,4,1594,2,0,26445,7755,0,10493,2887,0,10,0,0,5,0,0,9945,50,0,0,0,100,18,0,1294,0,0,0,8,503,0,25,0,0,121,0,0,0,0,2,0,3,0,2,1310,7,0,0,7,0,40,10,15,32,0,0,0,0,3,8043,0,17,0,0,0,14,0,0,0,23,0,1,0,15,117,0,0,6,2,58083,90128,0,0,0,18,0,82,0,0,0,0,3,0,27,0,0,0,0,0,101,0,0,0,0,0,0,17163,0,8,0,720,20,0,0,0,3,46,2641,3,1576,0,0,50,204,0,0,0,14,1,0,2786,0,0,0,5,4,0,0,0,46,0,0,4126,1459,0,0,0,2,0,0,0,0,0,200,57
Malta,MLT,0,0,1,5,0,3,0,0,0,47,0,46557,47,0,7,0,2,0,0,3,0,0,2,0,2,16,0,0,0,7,1,0,3,7,9255,0,0,0,0,14,1,6,0,2,0,10,0,0,0,0,14,8,53,0,0,41,7,54,0,0,0,0,0,2,0,6,23,9528,0,21,0,0,0,337,18,0,38,0,0,1,35,0,0,0,0,0,0,11,4,0,45,0,0,0,221,1141,0,2,8,0,0,12,0,0,0,0,0,2,2,0,0,0,1,1,17,0,89,0,1,18,0,0,0,29,0,0,0,0,4,2,0,27,0,0,0,3,0,3,4,3,225,0,28,369,0,0,2,0,2,8,47,0,5,6,2,0,0,11,0,4,0,7,2,0,630,0,0,0,4,0,0,0,4,0,105,0,0,6,3,0,0,0,145,94,0,5,0,0,86,90,0,0,0,5,0,0,1,0,11,0,2,44,0,0,0,4,426,1,733,68,0,0,3,3,0,0,0,3,0,2,12
Marshall Islands,MHL,0,0,0,2,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,34,0,0,0,0,0,1,10,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,15,1,0,0,0,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,6,0,0,15,0,0,0,0,0,131,0,0,0,0,0,0,0,2,71,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5161,0,0,1,0,1,0,0,0,0,0,0
Martinique,MTQ,0,0,0,0,0,0,9,2,0,0,9,26,0,0,4,0,0,7,0,0,1,0,0,0,0,22,0,0,0,0,0,0,0,35,0,0,71,0,7,0,0,5,3,0,0,0,0,0,0,70,0,0,0,2,82,63,5,0,0,0,3,0,0,0,0,4,23,132228,6890,73,0,0,0,0,0,0,3,0,31,8450,0,0,0,0,1,44,0,0,0,0,1,0,0,0,8,0,38,0,0,0,5,0,0,0,0,1,0,0,0,0,7,0,0,0,17,0,164,0,3,0,0,0,0,0,0,0,0,272,8,0,0,53,0,0,0,0,0,0,0,0,57,401,456,0,0,0,0,0,0,0,3,0,0,0,6,0,3,0,0,1,0,1428,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,5,0,0,0,67,0,5,0,0,0,0,0,76,0,0,0,0,0,104,0,0,0,11,0,0,0,0,16264,471,37,0,0,37,0,54,0,16,17,0,0
Mauritania,MRT,0,0,1,0,3,0,0,0,0,12,0,15,28,0,0,1,2,0,0,182,2,312,0,0,0,0,6,6,0,7,468,1,0,4,151,7,0,13,0,0,0,1,0,384,158,0,0,10337,0,0,0,0,26,3,0,0,0,159,0,0,0,0,207,0,0,0,0,416,0,0,322,2712,0,2491,28145,0,2,0,0,6,0,0,254,192,0,0,0,8,4,0,77,85,0,0,5,387,0,4,67,0,8,0,0,0,7,0,0,0,3,0,0,15,0,0,2,0,10,2,1,2,0,6697,0,0,4,0,0,1,5,0,0,4,0,0,1,3,0,0,0,0,391,0,0,3,8,224,11938,0,0,0,12,2,5,0,1,0,0,5,4,3,0,0,5,0,166,18,0,0,0,0,0,15,22780,0,2,0,7,2,0,0,0,0,0,3022,0,98,0,0,20,126,2,0,0,0,75,0,137,0,0,0,1,13,0,0,0,3,112,23,1076,1290,0,0,0,0,2,0,0,0,0,0,5
Mauritius,MUS,14,0,0,0,6,14,0,0,0,24,0,16958,65,0,3,0,27,0,0,790,0,4,2,0,0,5,121,4,0,0,0,0,0,0,6530,0,0,0,0,3,4,2,0,17,0,2,0,38,0,6,6,4,109,0,0,7,0,11,0,0,1,0,9,14,0,0,25,2260,10,149,0,0,0,5304,38,0,28,0,0,29,7,0,1,0,0,0,0,15,10,7,1277,0,0,0,143,10572,0,42,0,0,1,2,0,0,0,0,0,0,0,16,0,0,0,0,86,0,71,417,1982,4,0,0,0,0,26,0,0,0,6,0,0,24,0,0,0,183,0,10,0,15,284,0,83,162,0,4,117,0,0,2,142,0,80,1,0,33,0,0,0,10,0,8,0,0,323,0,1,0,0,0,0,0,0,0,15,353,0,2,0,0,2,3,3590,115,1,15,0,35,132,901,0,0,0,174,0,0,0,0,2,0,0,7,0,0,0,0,219,0,23919,4795,0,0,3,0,0,0,0,0,0,27,3424
Mayotte,MYT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,1010,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mexico,MEX,6,0,0,0,4,0,3,27,3610,1878,0,1141,571,0,25,12,8,20,0,153,2346,0,47,2,9557,5,5,1258,0,23,0,2,100,302,42939,0,19,0,32,1698,111,2285,25,5,0,0,2329,0,17,433,29,80,470,11,6,2118,837,74,1292,0,3,0,0,14,0,3,150,3923,7,3,1,0,0,1778,0,0,166,43,8,8,0,10901,0,0,4,12,1139,59,135,38,581,4,0,0,516,4036,38,1572,11,0,24,0,10,0,16,0,0,12,10,0,0,35,3,2,60,0,35,0,0,4064,0,0,2,0,14,0,0,3,0,0,0,11,0,0,0,17,1,3,0,4,1508,33,0,241,849,0,23,0,0,0,388,9,24,0,2382,0,1814,622,105,124,0,381,15,0,25104,0,0,2,0,0,0,4,0,0,21,3,0,2183,9,5,0,6,122,16905,0,402,37,0,1067,1402,2,7,0,356,136,0,3,0,0,28,2,153,0,3,0,0,16959,33,4,9367910,347,0,0,3118,62,94,1,0,8,2,0
Micronesia,FSM,0,0,0,24,0,0,0,1,0,0,0,6,0,0,0,15,0,0,0,84,0,0,0,0,0,0,6,2,0,0,0,0,0,0,15,0,0,0,0,0,6,14,0,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,0,2,0,7,1,0,0,1242,0,0,0,0,0,3,6994,0,0,0,0,0,0,5,0,0,24,36,0,0,0,13,0,83,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,7,27,0,0,0,2,0,2218,0,0,1,325,0,5,0,1,1768,0,0,41,0,0,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,1281,0,0,3,20,0,0,0,0,0,2,0,0,6,0,35,0,0,17,0,37,1,0,0,2,0,0
Moldova,MDA,0,8,1,0,3,0,0,0,3,3515,0,478,308,1201,0,1,0,0,5243,135,0,0,4,0,5,4,3,0,0,2423,0,0,2,0,2416,0,0,0,0,9,5,3,0,3,1,0,3,0,231,0,428,826,109,0,0,7,3,50,0,0,0,878,0,3,0,0,65,2608,0,0,0,0,1407,13736,3,0,5492,0,0,0,0,0,0,0,0,0,0,53,2860,5,13,0,2,2,958,6680,0,1,35,21682,0,0,0,0,7,637,0,2392,823,0,0,44,0,856,15,0,24,0,0,5,0,0,2,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,1,22,0,0,42,0,0,9,0,0,0,25,3,2,0,3,0,0,4,0,559,2947,0,1230,39157,277527,0,0,0,0,7,0,29,0,0,29,0,0,2,23,50,0,0,25,1833,0,0,0,0,97,208,13,0,1376,0,2,0,5,0,0,0,2,2331,1912,0,0,0,165126,45,180,32759,5,5237,0,1,0,0,0,0,103,0,3
Monaco,MCO,0,0,2,0,0,2,0,0,0,0,0,46,1,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,107,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,2,7,0,0,4,3,64,0,0,0,0,0,0,0,0,2,1097,0,0,0,0,0,222,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,5,204,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,7,0,10,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,47,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,13,130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,130,0,0,0,0,15,13,0,0,0,0,325,0,0,0,0,0,3,5,0,0,0,0,0,0,159,4,0,0,0,3,5,0,0,0,0,0,0
Mongolia,MNG,0,2,0,0,0,0,0,0,0,0,0,130,188,0,0,4,0,0,0,4,0,0,0,0,1,0,0,2,0,84,0,0,0,0,126,0,0,0,0,0,3,5,0,0,0,0,3,0,2,0,0,572,14,0,0,4,2,1,0,0,0,59,0,0,0,0,14,55,0,0,0,0,0,287,0,0,6,0,0,0,0,0,0,0,0,0,0,6,1416,10,0,0,0,0,58,57,0,42,7,0,0,0,0,0,11,117,0,171,6,0,0,0,0,69,3,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,294,0,0,18,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,177,0,0,9,0,15,0,0,0,0,0,0,3,0,0,0,3,0,2,31,2,0,0,0,25,0,0,0,0,39,329,1,0,0,0,4,0,0,0,0,0,0,191,0,0,0,0,7,3,104,0,0,0,0,1,0,0,0,0,28,0,0
Montserrat,MSR,0,0,0,0,0,0,26,642,0,2,10,9,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,0,25,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,92,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,63,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,4,0,0,14,0,1,1899,0,0,0,0,0,73,136,0,0,0,0
Morocco,MAR,34,0,41770,0,316,0,0,3,0,0,0,1173,827,0,6,117,66,3,0,110962,4,43,13,0,2,108,4,2432,0,94,27,16,5,39,25307,0,3,6,8,85,32,61,2,16,0,0,11,73,1,111,31,120,4776,47,4,26,20,1149,4,0,1,0,8,0,0,0,998,262462,718,14,0,0,0,84619,1594,1117,521,0,1,767,0,4,18,0,0,2,3,231,127,84,3051,73,19,99,302,286498,7,183,591,0,104,0,3,0,165,12,0,6,5270,0,0,3298,8,0,557,0,1500,0,44,76,1,3,3,0,635,364,0,14,179,0,0,512,0,0,0,8,1,0,0,37,151254,0,696,115,7,48,1247,0,0,0,3808,285,193,0,50,3,7,26,132,171,1094,65,7876,0,1,0,0,0,0,0,0,15230,5884,0,313,0,0,66,10,7,0,2,459,253173,4,6619,0,2,4443,5950,229,0,0,9,161,0,1,0,0,5,7165,524,0,0,0,30,0,2794,20878,40177,51,0,0,1188,6,17,4,0,10041,1,165
Mozambique,MOZ,7,0,0,0,2,643,0,0,0,0,0,549,13,0,0,0,14,0,0,105,0,36,0,0,23,13,11355,1332,0,5,6,400,3,1092,884,0,0,0,226,46,11,9,13,81,0,0,3,343,0,1,6,4,121,1033,0,15,1,14,0,0,396,0,43,0,0,0,22,5862,74,3,0,4,0,1435,345,1,24,0,0,2,0,0,10,0,0,0,0,122,9,8,591,0,0,0,37,315,0,4,2,0,2253,0,0,0,0,1,0,0,0,24,0,0,0,0,148,0,183,0,110451,38,0,0,0,0,3,0,139,310,10,0,0,63,0,0,0,0,0,814,0,8,483,0,2,47,2,40,1056,0,0,0,61,0,41,0,0,0,13,6,0,14,74227,1,0,0,0,4,1,0,0,0,152,0,3,0,38,183,0,24,2,0,0,760,264572,516,0,29287,0,14943,194,45,0,0,0,44345,0,0,0,0,0,0,0,6,0,0,0,850,0,0,62051,3927,0,0,0,58,0,0,0,0,0,16351,95036
Myanmar,MMR,673,0,0,1,0,1,0,0,0,0,0,10821,25,0,0,1,744,0,0,6,0,0,3,23,0,2,20,9,0,0,0,0,173,0,3649,0,0,0,2,0,399,4,0,34,0,1,0,0,0,0,20,4,81,0,0,7,2,10,0,0,0,0,2,0,0,19,58,3362,0,3,2,1,0,419,8,0,24,0,0,0,17,0,0,0,0,0,0,69,5,0,60627,3723,0,0,64,165,1,4730,24,0,2,2,35,0,3,1,391,0,3,2,0,2,0,0,2,23,32,2,0,10790,27,0,0,0,0,0,18,0,0,1,0,10,0,0,0,22,0,2,0,350,275,0,7,700,0,0,12,0,0,19,57,0,6423,4,0,10,1,19,5425,13,0,0,5,0,0,12,0,0,0,0,0,0,0,0,6,0,0,431,22,0,1,0,93,40,117,20,0,2,124,116,0,885,0,17,171759,0,4,0,4,0,0,0,0,0,0,1,0,0,295,35623,0,0,0,5,1925,0,0,0,26,7,26
Namibia,NAM,2,0,0,0,0,218,0,0,0,0,0,433,27,0,0,0,4,0,0,2,0,0,0,0,0,0,494,8,0,0,0,1,0,3,296,0,0,0,0,6,1,0,0,0,0,0,0,8,0,1,3,7,35,3,0,0,0,389,0,0,5,0,0,0,0,0,28,98,0,3,0,0,0,31,1,0,5,0,0,6,0,0,0,0,0,0,0,13,5,19,162,0,0,0,51,35,0,4,3,0,6,0,0,0,0,1,0,1,0,4,0,8,0,1,4,0,3,0,8155,4,0,0,0,0,8,0,7,0,2,0,0,1,0,0,0,1176,0,0,0,2,167,0,2,227,0,0,23,0,0,0,40,0,10,0,1,0,3,2,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,9,44473,30,0,83,0,306,47,21,0,0,0,570,0,0,0,0,0,0,6,3,0,0,0,2,0,0,1116,1355,0,0,0,1,0,0,0,0,0,2023,223
Nauru,NRU,0,0,0,3,0,0,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,3,78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,4,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16,0,0,0,0,548,0,0,2,1,0,0,0,0,0,0,1
Nepal,NPL,7169,0,0,0,0,0,0,4,0,0,9,2587,164,0,0,362,4004,0,0,9,0,0,0,488,0,0,1,3,5239,5,0,0,152,0,1117,0,0,0,10,9,350,0,0,0,0,0,6,0,0,0,25,15,115,4,0,0,0,8,0,0,0,0,0,0,0,2,93,121,0,0,0,0,0,664,104,0,10,0,0,8,2,0,2,0,0,0,0,25,8,15,649166,358,15,0,67,196,1,3261,179,0,9,0,31,1450,929,45,2,0,468,0,1,1,0,0,29,8,1,0,0,1188,285,0,0,0,7,0,3,1,0,0,0,0,2,0,0,4,114,0,0,0,427,5,0,336,0,1,24,0,0,278,167,12,34515,0,10,3,0,0,1066,10,0,12,700,0,6,0,0,0,0,0,0,13526,3,0,0,0,0,1065,2,0,0,1,55,185,479,91,0,0,152,285,96,62,0,67,21350,0,7,0,0,0,0,11,0,0,0,6,3,278,43,12321,0,0,0,2,250,10,0,0,2,0,2
Netherlands,NLD,1,2,34,11,107,262,16,5,1012,0,3678,82545,5547,0,44,14,4,118,0,92240,11,33,41,14,16,426,257,3495,355,57,108,0,102,30,115944,12,112,0,4,641,19,287,0,733,2,24,441,64,268,110,219,554,4838,1,6,705,289,1101,44,2,0,0,41,7,6,13,702,27062,83,49,16,27,0,112253,411,10,2425,2,49,103,81,87,17,10,2,69,66,58,650,153,101,29,25,0,4004,9863,226,211,197,0,3,28,2,0,274,7,2,30,658,14,90,52,48,29,3271,1,516,46,121,2752,0,1,6,30,31,27,193,0,784,4,0,78,0,0,3,1127,9,823,10,8,0,7176,64,22460,108,94,849,0,4,18,4195,1251,12,13,112,431,45,191,250,1030,3086,2250,983,284,0,33,0,0,10,0,0,350,86,0,4067,23,13,846,33,2,14,0,8488,18683,0,43,7360,40,4483,15285,154,3,0,12,642,0,486,0,25,165,41,21772,0,18,0,11,0,544,48037,106397,109,0,6,604,47,159,13,8,86,161,1079
Netherlands Antilles,ANT,0,0,0,0,0,4,21,30,0,29,3477,111,0,0,9,0,0,16,0,0,15,0,0,0,217,20,235,0,0,0,0,0,0,4,539,0,40,0,0,4,0,173,0,0,0,0,45,0,0,39,0,0,0,0,122,66,15,0,0,0,0,0,0,0,0,0,21,16687,21,0,0,0,0,0,0,0,8,0,17,2264,0,0,0,0,0,25,4,0,8,0,2,0,0,0,8,0,88,10,0,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,8,0,149,0,13,0,0,0,0,0,24,0,14,0,15,0,0,48,0,5,0,589,0,91,0,0,83538,0,0,41,2,0,0,0,0,0,38,0,0,0,155,0,0,0,0,2,0,806,0,0,392,0,0,0,0,0,0,0,0,0,88,1,0,0,0,0,0,0,8371,0,0,6,13,19,0,0,0,0,0,5,0,0,0,0,0,59,0,9,0,6,0,0,265,0,25365,2106,7,0,0,877,0,127,16,0,0,56,13
New Caledonia,NCL,0,0,0,18,0,3,0,0,0,0,0,1061,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,120,1,9450,7,2934,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,6,0,0,28,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,4,0,0,0,0,10,0,0,172,0,0,0,2,0,0,0,0,2,6,1,5,0,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,184,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,15,0,0,2,0,0,0,0,0,0,76,1213,0,0,77,0,0,0,0,1106,0,0,0
New Zealand,NZL,30,0,0,231,0,7,0,7,0,0,0,350498,212,0,17,36,50,2,0,75,3,0,52,16,25,35,117,55,170,7,0,0,19,0,9639,0,2,0,0,140,448,42,0,221,2,2100,13,0,59,55,42,35,540,0,0,7,38,117,2,0,0,0,12,5,30,1428,95,12694,0,345,21,8,0,1106,0,2,210,0,0,8,128,5,0,0,0,1,2,2745,0,37,2636,68,0,0,2332,430,3,3091,63,0,0,35,40,1,41,3,0,4,20,354,0,1,0,0,33,21,143,26,9,1763,1,0,0,170,0,0,29,0,77,32,0,37,0,0,0,319,22,0,52,28,3551,0,384,0,7,1,0,200,326,28,323,12,146,21,36,1897,14,36,196,54,0,34,30,0,0,89,0,2,1803,0,0,6,0,0,223,37,0,1115,3,50,202,0,1320,267,0,2,0,4,629,709,2,17,0,4,3803,15,3,110,40,3,3,289,0,0,15,0,0,101,60530,26771,11,0,90,15,68,4,9,12,19,0,275
Nicaragua,NIC,0,0,0,0,0,0,0,5,0,96,0,690,62,0,11,0,0,7,0,14,279,0,1,0,79,1,26,500,0,75,0,0,2,15,9279,0,7,0,2,234,5,459,1,8,0,0,226582,0,2,290,6,16,121,0,0,506,135,0,5896,0,0,0,0,0,0,2,48,902,1,2,0,0,0,163,1,0,19,1,3,3,0,5321,4,2,0,4,5713,2,61,3,10,0,0,0,20,437,13,69,3,0,1,0,0,0,0,0,0,1,0,0,22,0,0,0,3,0,8,8,0,36,0,0,0,0,5,0,0,0,2558,0,0,3,0,0,0,13,0,2,0,0,271,15,0,6,0,0,36,0,0,0,100,0,0,0,5008,0,26,116,0,15,0,131,0,0,1280,2,0,0,0,0,0,0,0,0,5,0,0,20,8,2,0,0,47,1645,0,21,0,0,400,98,0,0,0,18,11,0,5,0,0,10,0,2,0,1,0,0,865,1,0,229386,34,0,0,1932,0,24,0,0,0,0,0
Niger,NER,3,0,0,0,0,0,0,0,0,29,0,15,16,0,0,0,5,0,0,33,11,45137,1,0,0,0,6,7,0,25,14191,5,0,20,209,30,0,94,2962,10,2,0,0,333,0,0,0,57705,0,4,5,6,6,14,0,4,3,99,0,0,0,0,178,0,0,0,11,167,0,0,277,67,0,458,6010,0,20,0,0,17,0,0,930,9,0,0,0,19,26,0,235,0,0,0,6,169,0,4,2,0,30,0,0,0,0,0,0,0,0,0,0,3,0,1,6,0,4,2,0,6,0,5583,0,0,11,161,0,4,0,0,0,1,0,0,0,4,0,0,0,3,197,0,0,6,0,0,58115,0,0,0,6,0,15,0,0,0,0,2,0,1,0,2,0,0,382,16,0,0,0,0,0,0,679,0,0,0,23,4,0,0,0,0,10,55,0,394,0,0,12,47,0,0,0,3,0,0,18643,0,0,0,2,3,0,0,0,11,258,2,433,6133,0,0,0,0,0,0,0,0,0,0,2
